"Object Count","Layer Name","Object Name","Object ID","Object Category","Object Type","Attribute Keys","Attribute Texts","Object Keys","Object Texts"
"467","centres","","94c860f7-4235-42d2-9999-e14a504875fb","point","17574.970561,20560.871298,0.000000","","","",""
"468","centres","","94d96666-618d-438a-be7d-4147c4ecd021","point","17851.665937,20892.692161,0.000000","","","",""
"469","centres","","95df0384-afa3-457f-b9ab-9b9f8b4cf45c","point","16203.110789,19361.376743,0.000000","","","",""
"470","centres","","95f31c3c-bef4-4dc8-8ed8-1de64200d281","point","16203.516494,19113.814979,0.000000","","","",""
"471","centres","","96a7e64f-bf83-4552-a767-5690862f4cf8","point","15116.388482,21652.909419,0.000000","","","",""
"472","centres","","96a8edc9-2e58-41c2-ad9e-7786b316f3c4","point","15627.489740,20291.670542,0.000000","","","",""
"473","centres","","96b23edc-9e71-4691-bca4-0cd2fe31c030","point","16005.253706,20232.391307,0.000000","","","",""
"474","centres","","978b063c-801d-4683-ad57-a5f090143831","point","15054.831255,21485.733769,0.000000","","","",""
"475","centres","","97d58346-5c49-4e78-970b-de9499d98793","point","17839.469474,19657.258966,0.000000","","","",""
"476","centres","","97ee8700-6d09-4f91-98d1-70c6b0d0c688","point","14984.862690,21023.018347,0.000000","","","",""
"477","centres","","9824bb08-82b5-4c44-ab1f-c607f1d9fe43","point","16492.946465,19922.544341,0.000000","","","",""
"478","centres","","9826729d-5882-4cca-a60c-d19f455c11d1","point","16419.475820,20015.184135,0.000000","","","",""
"479","centres","","983f3ef5-52b3-4208-b40e-64ea656f8adc","point","15758.294703,18750.865373,0.000000","","","",""
"480","centres","","9851a661-f508-43bb-bb3f-150d98e4c395","point","18181.754589,20980.261002,0.000000","","","",""
"481","centres","","9918da52-a3bd-4cba-aadc-785980228081","point","16286.063566,20020.877658,0.000000","","","",""
"482","centres","","9962207f-2d9a-4649-af61-6f3e48909802","point","16977.891430,19418.113537,0.000000","","","",""
"483","centres","","99a9eeaa-7713-4e70-8799-0d97b9a0c0e0","point","15333.492146,21214.763656,0.000000","","","",""
"484","centres","","99be9ef1-763e-40b9-8430-cdbb2e69bd5e","point","15935.882638,19196.285011,0.000000","","","",""
"485","centres","","9b1dc034-5df6-4cc5-9f56-95f7ffa28306","point","16213.281329,19557.197773,0.000000","","","",""
"486","centres","","9b859b61-0812-4e55-9dd4-15371d777e83","point","15905.172439,19697.278316,0.000000","","","",""
"487","centres","","9bbc2ae0-8053-4e6a-b61e-8a62b7ecbf88","point","16370.340976,19517.630064,0.000000","","","",""
"488","centres","","9be78648-13da-494d-b7a0-98d180fa2f9c","point","16734.493058,19688.944726,0.000000","","","",""
"489","centres","","9c2819fe-67a2-4bb8-b80b-b60d5c13b395","point","18063.967033,20529.958670,0.000000","","","",""
"490","centres","","9c4c3641-6f26-441a-9233-d160cd47101c","point","15784.290550,20259.649713,0.000000","","","",""
"491","centres","","9c60133a-4871-4c41-97e3-b0559b256fb1","point","16593.701901,20358.662312,0.000000","","","",""
"492","centres","","9d2c1b3d-6d40-44b9-8532-bb3bba3b0e04","point","17904.707665,20530.617777,0.000000","","","",""
"493","centres","","9dae75bd-4c42-4108-838a-53103bff1d0e","point","15113.566522,20990.014107,0.000000","","","",""
"494","centres","","9dc6ea0a-ce43-4496-a84a-248ef681f227","point","17903.973067,20234.737428,0.000000","","","",""
"495","centres","","9ed18543-c6a6-45e2-ba57-5c9c1e2c2002","point","15164.373730,21077.229123,0.000000","","","",""
"496","centres","","9f259f6f-854f-4761-a21c-dc455caa19e3","point","17245.374781,20571.592550,0.000000","","","",""
"497","centres","","9fa4cbb3-f0a4-4322-87f9-78b222a473c1","point","15959.431002,21207.669856,0.000000","","","",""
"498","centres","","9febe872-1a97-479d-aecf-6cc5bfa6b8b1","point","14551.148561,21148.523705,0.000000","","","",""
"499","centres","","a066c88b-3037-41fa-96e2-4d40c049336c","point","17690.534432,20108.478553,0.000000","","","",""
"500","centres","","a06c406d-b45c-41c9-a4dc-a5db2d7ca1c1","point","15269.771969,21783.493699,0.000000","","","",""
"501","centres","","a11c86ae-639f-4c7d-a83f-5aa79b7ca038","point","18198.426135,21159.563363,0.000000","","","",""
"502","centres","","a11ef288-39d3-4e71-ba2e-1b8d44aeaf00","point","16561.226472,19964.489616,0.000000","","","",""
"503","centres","","a12e7323-e9cc-494d-b858-0fbd247dca28","point","14990.413750,21798.222234,0.000000","","","",""
"504","centres","","a1342ac0-28af-408f-b97e-e88d1272d97a","point","15982.026851,20420.492454,0.000000","","","",""
"505","centres","","a15a8c45-2acb-4f5a-b938-db4b3200e05a","point","16633.168348,20652.777291,0.000000","","","",""
"506","centres","","a177f7b9-09a8-4911-9a2e-7b3936fdf892","point","15780.674359,20762.691233,0.000000","","","",""
"507","centres","","a24c88d1-1bb0-4e44-851b-e156b63c0545","point","15740.007985,20349.647716,0.000000","","","",""
"508","centres","","a2ae5621-2ad8-4ffe-90bd-121c62b3dc38","point","15262.174611,21246.370963,0.000000","","","",""
"509","centres","","a2ecb8e9-dc8e-48b8-b3ba-6601dbc5fe49","point","15278.622987,21309.609618,0.000000","","","",""
"510","centres","","a2ecc05f-405e-4545-9d26-5f98b22057c5","point","15867.095278,21322.384962,0.000000","","","",""
"511","centres","","a2f9e3e1-6644-4a9b-b755-ee7e2d7e2cfa","point","18603.999262,21079.725632,0.000000","","","",""
"512","centres","","a3a79151-6d6d-430e-9850-fa1a81d8e13f","point","15026.432453,22071.327435,0.000000","","","",""
"513","centres","","a3b3556e-412f-4fed-a454-af322d11e55a","point","18494.681951,21357.573094,0.000000","","","",""
"514","centres","","a40e73ba-3033-4ec0-804a-a3155bd7ac01","point","15426.464088,20360.613104,0.000000","","","",""
"515","centres","","a421117d-5143-4226-a8d7-d4d4739a2c90","point","15313.129471,20664.049421,0.000000","","","",""
"516","centres","","a429eb86-c108-4b09-bd62-e0ea125995e8","point","18044.414811,21178.808072,0.000000","","","",""
"517","centres","","a44694d4-94ed-4763-b66b-59537f69446f","point","16091.838773,19838.393769,0.000000","","","",""
"518","centres","","a4663d99-577d-416a-a61f-8a693fb71091","point","15168.457895,21160.540391,0.000000","","","",""
"519","centres","","a47a7476-13b5-4c6a-ad46-7935dd3e8a37","point","15755.229489,19752.877475,0.000000","","","",""
"520","centres","","a496b017-5132-4022-bb88-71b8b89f66a6","point","16239.068396,20044.820568,0.000000","","","",""
"521","centres","","a4a84ecb-ebae-4433-9924-cbea94b55e16","point","18218.982471,21342.047316,0.000000","","","",""
"522","centres","","a4e23d6b-34e2-4728-bd8a-920c9cc45fb3","point","15369.720981,20484.934321,0.000000","","","",""
"523","centres","","a53c2fec-8564-4d38-8e28-f2036abd7bce","point","17573.204994,19406.323909,0.000000","","","",""
"524","centres","","a54e247a-1739-4a2b-8300-131bf71dd2ff","point","15317.149471,21947.015912,0.000000","","","",""
"525","centres","","a5550fa7-1fb8-4b45-9732-726bf30ee27f","point","15368.470619,20777.722574,0.000000","","","",""
"526","centres","","a5982865-309c-48cc-9d32-991ab2309975","point","18069.095252,21292.036197,0.000000","","","",""
"527","centres","","a5ff1dae-a44a-4c1b-a8ac-2008c25f7d03","point","17211.663810,21673.682171,0.000000","","","",""
"528","centres","","a6624602-c83f-4a0c-9fb7-e27f47616d62","point","15213.030629,21457.494623,0.000000","","","",""
"529","centres","","a6b0e537-3451-451b-9b6f-ed65f62640c1","point","15516.897785,20479.500044,0.000000","","","",""
"530","centres","","a6e99939-4b2b-4d5d-9682-9131eb3ee0e3","point","17052.127263,19602.644502,0.000000","","","",""
"531","centres","","a75cc0db-954b-4894-b4f6-7e3bde5b82ed","point","14851.338278,21932.857687,0.000000","","","",""
"532","centres","","a8bb5667-8134-4617-b8af-c97fe8e34f3c","point","17983.855618,21485.819348,0.000000","","","",""
"533","centres","","a9946689-ee98-481c-8866-72320c5c4028","point","17364.208376,20471.731833,0.000000","","","",""
"534","centres","","a9a10a99-4f4a-4e8d-a5bb-83c0f77bf6ac","point","14733.132713,21751.102812,0.000000","","","",""
"535","centres","","a9c6e79b-cb25-4114-85e5-92dd5989bdee","point","18774.935676,20981.352718,0.000000","","","",""
"536","centres","","a9d145c4-0459-4500-95f9-cb6783c7c2af","point","15055.447405,21809.340349,0.000000","","","",""
"537","centres","","a9e9b667-dfea-4ec4-a61d-fdee142b96b8","point","17311.014699,21406.317536,0.000000","","","",""
"538","centres","","aa02ade3-ca2c-4309-a163-80544a96c538","point","17722.201915,21754.831092,0.000000","","","",""
"539","centres","","aa284ac5-3671-4c1f-9dc4-984493bcd7e7","point","17910.539383,20610.683770,0.000000","","","",""
"540","centres","","aa5e706d-9ded-4e61-87ca-a2ca73e11575","point","15009.451231,21720.604551,0.000000","","","",""
"541","centres","","aa901a62-48e3-4ad5-848f-95d72d5a2f4a","point","16413.080292,20233.040749,0.000000","","","",""
"542","centres","","ab34005e-77a0-4e95-abcc-d5ad4eefa005","point","17404.718535,21331.426787,0.000000","","","",""
"543","centres","","ab419f91-32fa-4ad5-82f7-b3f9e6d02f77","point","14999.175356,21457.692891,0.000000","","","",""
"544","centres","","ab67db2f-7e35-415c-b3d8-2f55c634c4bb","point","16389.090130,19563.504003,0.000000","","","",""
"545","centres","","ab9563c9-3ecd-4f8f-9c5c-eae2bc6930df","point","18084.661814,20649.691355,0.000000","","","",""
"546","centres","","aba0c3e6-294c-4cb8-a467-edf8e2b8ad83","point","15727.053391,20012.098787,0.000000","","","",""
"547","centres","","abce2c05-8d6f-4edb-b4b8-482ea458dd51","point","17475.401787,20564.056757,0.000000","","","",""
"548","centres","","abea7f41-ee6f-4f61-99bf-6c669b65feb5","point","17419.505106,21691.831339,0.000000","","","",""
"549","centres","","ac6d4f3e-d180-4692-a93b-d15224754331","point","15837.195604,19435.835292,0.000000","","","",""
"550","centres","","ac7f8e47-c16b-4bdf-9042-4f724119c00d","point","16772.512602,20678.346224,0.000000","","","",""
"551","centres","","ac90b7a6-5851-41f1-ba19-2a3135f846a5","point","18217.128263,20158.637224,0.000000","","","",""
"552","centres","","ad656a03-f1e1-4204-bb9f-9cec9f4dc453","point","17123.545181,21555.731852,0.000000","","","",""
"553","centres","","adc39244-7f34-4d53-bf3a-0e7a7ad6ff34","point","16307.840480,19901.592613,0.000000","","","",""
"554","centres","","ade6382e-a84a-46b3-a429-35eef70ce7e0","point","15593.309726,21258.038220,0.000000","","","",""
"555","centres","","adfa3cd9-b9af-4586-be5e-ed32275841b7","point","17215.931957,21482.029922,0.000000","","","",""
"556","centres","","ae28183e-f7f7-45ed-93c5-c8a5e5a72302","point","18270.665290,21014.128629,0.000000","","","",""
"557","centres","","ae2a45da-1ad4-45ca-be02-08207246796a","point","18459.886539,21029.652614,0.000000","","","",""
"558","centres","","ae6086e0-e33d-42b8-ac58-bad7ed4b0e4f","point","17570.185112,21338.493057,0.000000","","","",""
"559","centres","","af2462ab-6c94-4d3c-acfb-bcc048d5e8c2","point","17719.748109,20812.294483,0.000000","","","",""
"560","centres","","af3e8a10-f4c2-4433-ab9e-7570beafecf1","point","18283.388831,21484.831328,0.000000","","","",""
"561","centres","","af402219-9e5b-4e95-a85e-103c994b72fd","point","19518.653770,20858.888977,0.000000","","","",""
"562","centres","","af5b274f-88df-4bf1-b2b2-7ab0be8674f9","point","18728.126091,20801.775539,0.000000","","","",""
"563","centres","","afeefa90-6b95-49a5-93cc-84fb9cc45144","point","15925.295194,19580.107091,0.000000","","","",""
"564","centres","","aff9eee4-33b0-44df-9a22-6f8cf351cc2b","point","17021.198183,20320.129041,0.000000","","","",""
"565","centres","","b01e1f49-686c-4908-9837-9ec006fb6fa0","point","18961.911190,21257.403297,0.000000","","","",""
"566","centres","","b0c601dc-28b6-47b5-8992-c1939f9abcc7","point","16885.417393,20443.675451,0.000000","","","",""
"567","centres","","b0c72b2d-6fee-4237-84d0-be3134e9df63","point","16722.638363,20063.707174,0.000000","","","",""
"568","centres","","b1638aae-39cb-4ef1-a57a-b77b4c634370","point","16926.100876,20166.962398,0.000000","","","",""
"569","centres","","b169156b-8e1b-4c7b-a448-4d4b5028336d","point","16827.387479,19566.159733,0.000000","","","",""
"570","centres","","b1722f07-57ed-4537-a620-e4df1e6dcd69","point","16608.989570,20206.443902,0.000000","","","",""
"571","centres","","b1811602-67f1-4c55-b34e-278d1ec4e907","point","14949.660495,21963.174654,0.000000","","","",""
"572","centres","","b1bfd896-1747-4843-a4ce-ad2d6949d795","point","16762.263092,21205.433642,0.000000","","","",""
"573","centres","","b2c469c3-32f5-4e8e-8ab5-15a0a398df3c","point","14690.300445,21132.379009,0.000000","","","",""
"574","centres","","b2dd4de1-bad1-429d-8322-d86e2033a9d7","point","15247.451962,21706.401691,0.000000","","","",""
"575","centres","","b352a5ba-ab2b-495f-8195-a585069030db","point","18955.546667,21025.994938,0.000000","","","",""
"576","centres","","b3af87f9-7dff-4fc0-8fa9-bbb35c756efa","point","17662.644705,19489.317670,0.000000","","","",""
"577","centres","","b4687363-054a-47b4-a897-8d050c5701f2","point","15859.399453,20395.290154,0.000000","","","",""
"578","centres","","b4a86db9-a66b-4e05-b275-817d21658229","point","17162.125060,20224.123635,0.000000","","","",""
"579","centres","","b4fb65f6-2876-471a-8e46-1aa4fe0a4fc9","point","19113.994937,20967.188817,0.000000","","","",""
"580","centres","","b54593e6-0a61-400c-babc-a83bc3a23206","point","18040.390513,21633.215183,0.000000","","","",""
"581","centres","","b5631053-202c-49de-88af-d8690351eff5","point","15233.536300,21203.493878,0.000000","","","",""
"582","centres","","b5b35e0e-8b9f-462b-a2cc-7c7c82942886","point","15071.718222,21651.015892,0.000000","","","",""
"583","centres","","b62ccb0e-bfc2-4f6a-a486-229ad9125390","point","14703.265388,21249.188051,0.000000","","","",""
"584","centres","","b648d9b8-3a31-4d86-8bbb-ea81b9917c75","point","15342.934033,21407.823072,0.000000","","","",""
"585","centres","","b6b749ec-d3b4-4421-89eb-d80d89f17720","point","15330.347733,20606.097773,0.000000","","","",""
"586","centres","","b6cb70f1-a238-4246-93b3-c0f1565ecd44","point","15209.144565,21882.923391,0.000000","","","",""
"587","centres","","b6d7ca4c-7996-4902-b3df-86814a354d69","point","17348.326059,21750.937955,0.000000","","","",""
"588","centres","","b72063b0-f813-44dc-97a8-8d4eb2d121ab","point","15669.108179,21387.551835,0.000000","","","",""
"589","centres","","b7283640-66e4-49db-8376-cf8dcc2b582d","point","15398.193355,21459.541978,0.000000","","","",""
"590","centres","","b7534285-e27a-4ccb-bb3c-24b6503d9814","point","16067.302184,19415.766546,0.000000","","","",""
"591","centres","","b7642998-447e-45ef-96bb-41c6c4ac1757","point","16541.097652,19514.964739,0.000000","","","",""
"592","centres","","b79c050a-2955-4919-97c9-e0b2ed23ff7f","point","16142.816403,20632.944820,0.000000","","","",""
"593","centres","","b7f94a1e-f9aa-4e51-9052-607f86972c89","point","16965.502579,19704.666154,0.000000","","","",""
"594","centres","","b892e729-260e-468b-b10e-8197959a60c3","point","16037.837654,19337.457846,0.000000","","","",""
"595","centres","","b8b376cf-a12c-42b1-9b7e-8eb1c47ebf26","point","15554.356640,21120.725094,0.000000","","","",""
"596","centres","","b8f1e4f1-44e3-4335-8891-7a4876707a84","point","18375.949055,21362.509485,0.000000","","","",""
"597","centres","","b9068aae-f519-4625-83f6-b3de27a07100","point","16757.659669,20206.630331,0.000000","","","",""
"598","centres","","b92654ed-0819-4b74-b10b-60dec23a0db3","point","18691.796501,21549.293001,0.000000","","","",""
"599","centres","","b9792a6d-3b61-42b8-b5ef-5456b10689cb","point","16327.530303,19054.801474,0.000000","","","",""
"600","centres","","ba32fda2-8e28-49df-a054-7bbdf8057dee","point","17678.155562,21113.261873,0.000000","","","",""
"601","centres","","ba7b5bcd-f805-4fdd-b127-d876ec5535f3","point","17916.931227,20849.629958,0.000000","","","",""
"602","centres","","ba9575d4-642e-45c4-a306-d8956fe8cdb6","point","18814.186661,21485.333266,0.000000","","","",""
"603","centres","","bacc2201-0483-4c83-87ce-908fa8a35d84","point","17666.074418,20489.286915,0.000000","","","",""
"604","centres","","bb0b2e68-efad-4926-a1ea-44080402a233","point","16486.721880,19680.056948,0.000000","","","",""
"605","centres","","bb4ca977-7dcd-4872-a2e2-f60a5a17ba53","point","18878.658589,21100.177754,0.000000","","","",""
"606","centres","","bb8b5de2-32c6-47d0-aff9-faca905547f5","point","16739.777227,21479.080109,0.000000","","","",""
"607","centres","","bbc996e6-4188-416d-9c45-d6fcab8ba516","point","18068.143104,20479.488587,0.000000","","","",""
"608","centres","","bbf63ccb-e689-4d23-86be-23a163151c24","point","18931.607138,20930.990744,0.000000","","","",""
"609","centres","","bc8a7f9d-5731-45b6-b8cc-e412ad4f8e7a","point","17842.897123,20050.921530,0.000000","","","",""
"610","centres","","bcdbc157-1a6c-484d-a932-09787bd01125","point","16637.908471,20011.391184,0.000000","","","",""
"611","centres","","bd247e78-bef6-4e94-baf4-2bcd25b07784","point","18310.115588,21266.521582,0.000000","","","",""
"612","centres","","bd2c9693-7300-4359-9cce-75520f5effc4","point","14802.011504,21595.364939,0.000000","","","",""
"613","centres","","bd337dbe-c746-447c-bb46-ad3609bee022","point","16400.840886,19413.571345,0.000000","","","",""
"614","centres","","be411285-86be-4ea2-86cc-aa2c8fdeda4f","point","16469.968368,20313.513472,0.000000","","","",""
"615","centres","","bebd6194-a92d-4738-bf3f-29c26b52bdae","point","19672.911230,20755.780802,0.000000","","","",""
"616","centres","","bed6cb2f-a210-4b7b-9850-0beab8f2cb94","point","16313.745256,19587.395765,0.000000","","","",""
"617","centres","","beea3c61-d98b-4282-a2b7-7a8ac412d0aa","point","16047.823057,20802.381433,0.000000","","","",""
"618","centres","","bf1504ca-dd9d-49d2-b94f-990602193cf7","point","15800.013827,19481.709577,0.000000","","","",""
"619","centres","","bf751220-e108-469b-b6c9-3856331913a1","point","16010.429958,19506.069804,0.000000","","","",""
"620","centres","","bf8a85b3-7a44-4399-b815-5061a382ead6","point","17095.294720,19757.415128,0.000000","","","",""
"621","centres","","bfaad6aa-26ee-4bbe-8124-bbb7f48d6979","point","17625.939164,19675.121637,0.000000","","","",""
"622","centres","","bfcb9aca-4d90-492e-88f6-718708244312","point","15703.026795,19842.990824,0.000000","","","",""
"623","centres","","c07bce16-39c9-471b-979e-6a47415f70d5","point","18679.214744,21045.433978,0.000000","","","",""
"624","centres","","c0b05eea-c1f3-4baf-acf0-a8f71555a0f4","point","16300.029092,19554.247568,0.000000","","","",""
"625","centres","","c14d8195-554f-4ccb-9c1e-a31ff42f1cbc","point","17820.743391,20840.033185,0.000000","","","",""
"626","centres","","c1f2104b-4c3b-469f-84c8-e5d4dff50b33","point","16426.744928,19881.745682,0.000000","","","",""
"627","centres","","c2492814-1d1f-481a-a88b-42c9fb582b1a","point","15963.097013,19893.297985,0.000000","","","",""
"628","centres","","c26768db-29e2-4121-a6cd-cadcd60d79d5","point","15772.616000,20891.309166,0.000000","","","",""
"629","centres","","c2fb0458-ec46-45c3-bd49-9036050a9e3b","point","15071.772298,20991.587362,0.000000","","","",""
"630","centres","","c31b2487-7a85-4aa2-899e-158b431ca6bc","point","16953.180576,21295.164721,0.000000","","","",""
"631","centres","","c34c45ba-7f6f-472e-a16d-28fb5121f252","point","16188.628295,20317.222480,0.000000","","","",""
"632","centres","","c38e84bf-002f-4392-bae9-a065b0869130","point","17673.395933,20420.083629,0.000000","","","",""
"633","centres","","c3a0a2ef-9778-409e-bce2-f4df5828b094","point","17020.581266,21621.177342,0.000000","","","",""
"634","centres","","c3fdd8d4-12af-48ea-bcdf-2b974308a9df","point","19098.813639,20791.035948,0.000000","","","",""
"635","centres","","c46a8a05-9095-403e-b656-94ac6386b0c7","point","17774.108094,19992.389549,0.000000","","","",""
"636","centres","","c4cff672-93d5-4da1-b1b5-445815e20feb","point","19071.648297,20749.508802,0.000000","","","",""
"637","centres","","c4e1c2e0-cf10-4d21-bfcd-5d61230f6cee","point","18756.323990,21182.794212,0.000000","","","",""
"638","centres","","c53216e7-0e6f-4357-a966-7649b7f59d5a","point","16817.043042,20119.939922,0.000000","","","",""
"639","centres","","c53b3e70-bf3c-43aa-85fa-0f3793c09d33","point","16939.101056,19563.724765,0.000000","","","",""
"640","centres","","c569e48e-92ab-4542-ba51-7e34aeb530e5","point","18799.723276,21412.596577,0.000000","","","",""
"641","centres","","c5a68fe0-12f9-46bb-8186-8fce3c485e4d","point","18320.555318,21187.307977,0.000000","","","",""
"642","centres","","c5c0b556-ac44-4311-b65e-269b06f269a0","point","17889.208427,20944.649845,0.000000","","","",""
"643","centres","","c613e562-a1a1-47d9-88c3-c97bd252811a","point","17745.396652,20493.912414,0.000000","","","",""
"644","centres","","c6d2b8f1-ddf2-48f7-8eae-edc4a0125f0a","point","18028.427411,20976.568826,0.000000","","","",""
"645","centres","","c6f87bfd-d6bb-4cad-b955-42cc1ff00c57","point","17880.588252,20277.957269,0.000000","","","",""
"646","centres","","c6fa8c35-9435-418c-9474-183fe1c6fab2","point","16891.364672,20692.126873,0.000000","","","",""
"647","centres","","c70dccb9-a3f1-45b0-b843-fcda9bfa7b97","point","19149.666400,20901.778665,0.000000","","","",""
"648","centres","","c7703918-95fb-45d9-8f12-73050a2bade7","point","18139.409479,20319.412175,0.000000","","","",""
"649","centres","","c78ad794-62eb-4415-b8a0-d2e99e0df754","point","18451.007459,20950.245689,0.000000","","","",""
"650","centres","","c7d97871-d05b-4b2a-9e13-49e2cb9895b0","point","15114.163742,21149.648347,0.000000","","","",""
"651","centres","","c82c1cfe-20e3-4181-891d-0f76df35213e","point","16610.889385,20535.236430,0.000000","","","",""
"652","centres","","c8c3d982-b8d8-4451-b8d9-da89bf16925c","point","18952.651892,20728.400874,0.000000","","","",""
"653","centres","","c8c83f92-76b3-47a6-a3f1-0011567968d4","point","17930.528650,21214.096377,0.000000","","","",""
"654","centres","","c9813fb9-1cf0-4635-9cd2-94ed2e859600","point","16075.776500,21416.988826,0.000000","","","",""
"655","centres","","c9837094-d9d1-4b80-bbd8-6530a1820b50","point","17873.641221,21296.147636,0.000000","","","",""
"656","centres","","c9d37a9e-fd93-4423-8761-4cee9593d9f2","point","15293.380705,21046.139431,0.000000","","","",""
"657","centres","","c9d6074e-0b46-4271-9d20-67b869c8b3ab","point","18152.884717,20101.965523,0.000000","","","",""
"658","centres","","c9d83f60-00f9-4f3c-92a6-b279465c8b8d","point","17809.786256,21387.922181,0.000000","","","",""
"659","centres","","c9f7cea4-e593-4d8a-a308-a7fd4f64cba0","point","16509.873786,20624.315465,0.000000","","","",""
"660","centres","","ca7df000-657b-493a-8dd3-c9a39db132c1","point","15204.154394,21004.583070,0.000000","","","",""
"661","centres","","cacbc6d9-a9bb-47fb-8183-5357fc093a51","point","17604.697735,20057.737062,0.000000","","","",""
"662","centres","","cb659991-6ee6-4134-ba0b-07ff1af639fe","point","17139.669383,20338.352682,0.000000","","","",""
"663","centres","","cb756265-8301-4dbf-84ce-9e69d8b177eb","point","18834.923861,20925.429994,0.000000","","","",""
"664","centres","","cbf660ea-42e5-4fac-875b-140acc2b7bcd","point","16539.025778,20136.426930,0.000000","","","",""
"665","centres","","cc0d0e62-be30-4e1e-b9a2-fc2b062dd61c","point","17567.957707,20125.897834,0.000000","","","",""
"666","centres","","cc11485b-8441-4c55-9e4c-0707e3f5247f","point","14971.385620,21875.682108,0.000000","","","",""
"667","centres","","cc352b28-f17e-46dd-a803-fd98684b2b9a","point","15435.619131,21279.718493,0.000000","","","",""
"668","centres","","cc81249c-1286-48e2-989c-589946e272f2","point","17134.507830,20687.391573,0.000000","","","",""
"669","centres","","cc828d1f-d1c0-4645-930d-36f1056a2e81","point","14459.414528,21129.667973,0.000000","","","",""
"670","centres","","cc884c19-715c-40a8-b5ad-cb5babcca1d1","point","15227.825643,20928.894553,0.000000","","","",""
"671","centres","","cc8ddeda-6072-468f-bfe0-4742c3db14aa","point","16406.324805,19305.342938,0.000000","","","",""
"672","centres","","ccd4929f-b696-4600-81f7-57f128bb51d4","point","16135.102353,19828.720837,0.000000","","","",""
"673","centres","","ccefcce3-9d9c-49ba-889a-c74239037848","point","17810.925294,20244.203003,0.000000","","","",""
"674","centres","","cd75da1e-1e19-47ef-bcf1-944a5e4b7d86","point","17257.603046,19729.408821,0.000000","","","",""
"675","centres","","ce2c47b6-fed0-4eae-b367-84bff09063a3","point","17752.366372,19572.761469,0.000000","","","",""
"676","centres","","ce48d156-f11c-4882-af49-1545d847c645","point","16887.307066,21154.120512,0.000000","","","",""
"677","centres","","cefdf785-894b-481d-a5e2-892a898f3ec2","point","15744.818322,19639.097191,0.000000","","","",""
"678","centres","","cf528aa3-4f2b-46b3-9c1f-806a33d5b3b5","point","18075.930932,20440.922356,0.000000","","","",""
"679","centres","","cf5ec733-b1ba-480a-aa90-b69df0349993","point","16442.603040,19480.096557,0.000000","","","",""
"680","centres","","cfbd5510-2e7c-4e51-8cdd-40a7cf899ab3","point","16475.787995,20072.224205,0.000000","","","",""
"681","centres","","d0041183-12b0-4e19-9b42-60a9187d3e4f","point","16101.966513,20326.137009,0.000000","","","",""
"682","centres","","d02b5efc-487a-49e5-aac4-7dfdec00c2b8","point","15906.954850,19479.936113,0.000000","","","",""
"683","centres","","d0835458-98e3-4009-b7f4-532989c78fdc","point","16222.063411,20511.647016,0.000000","","","",""
"684","centres","","d15319e1-2f0e-4535-8f58-88b1ad07c887","point","17686.534837,20354.656730,0.000000","","","",""
"685","centres","","d1bcb755-150e-477b-9df0-208d2e3fbc3f","point","18111.831808,21601.683958,0.000000","","","",""
"686","centres","","d1ff43a7-14c1-4dbc-97b1-5070cd1238e5","point","15888.079945,20299.598245,0.000000","","","",""
"687","centres","","d2740820-45c1-4954-8f9c-5de7c9732c5e","point","15097.399178,21493.959710,0.000000","","","",""
"688","centres","","d28a6683-2e46-4dda-9988-389d9423930f","point","16186.645634,19189.091983,0.000000","","","",""
"689","centres","","d2a66514-8e7f-4233-baa7-b510bd33efb1","point","16048.364137,20662.858811,0.000000","","","",""
"690","centres","","d2afd785-dbcd-421f-b969-022a69766dac","point","16466.890768,19225.572173,0.000000","","","",""
"691","centres","","d2b4a8c7-413a-472d-996d-7f76883fa63f","point","17665.276436,20557.901050,0.000000","","","",""
"692","centres","","d2d79501-1398-4d4e-918d-7ed1cb81aa2a","point","15826.720573,19627.781670,0.000000","","","",""
"693","centres","","d38138d7-3926-481f-9054-47582cb9aac4","point","16336.196688,19463.131486,0.000000","","","",""
"694","centres","","d43a96ad-1d92-4889-b06c-35da88497241","point","15929.963861,20584.961258,0.000000","","","",""
"695","centres","","d4671121-3065-48a1-be8d-99905a5f540e","point","18667.677720,21223.854205,0.000000","","","",""
"696","centres","","d4aa8462-6716-44ed-b5fd-d83c4acd9c83","point","14735.854436,21641.355211,0.000000","","","",""
"697","centres","","d4e24c2e-2194-4113-ac52-65eafe066fc9","point","18892.590591,20978.050338,0.000000","","","",""
"698","centres","","d5007673-c28b-4981-aa82-2171c3b54baf","point","15753.522433,20616.699925,0.000000","","","",""
"699","centres","","d60266c6-beee-4cd3-a7f5-c7fe15bbe814","point","17936.269598,21593.902307,0.000000","","","",""
"700","centres","","d656512b-0ce1-45fe-b6b9-8355bf10c8d2","point","16517.389678,19114.322562,0.000000","","","",""
"701","centres","","d6b70dea-85ea-492f-82f1-45f5acd45005","point","15986.513746,20725.727926,0.000000","","","",""
"702","centres","","d6f02132-7aad-416e-8207-c1176e8f9ec8","point","16302.193134,20189.607720,0.000000","","","",""
"703","centres","","d6fcdf40-bb31-46d5-866e-64e65a46b29a","point","17999.172481,20014.736173,0.000000","","","",""
"704","centres","","d753bf38-bda8-4ce2-8b18-e50880ef19b0","point","15722.157521,20810.209834,0.000000","","","",""
